loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,mort_acc,pub_rec_bankruptcies,fico_range_high,loan_status
LC100113,32516,36,7.39,1231.46,D,D3,Other,10+ years,RENT,38334,Source Verified,2021-04-30,vacation,WA,34.78,0,820,0,37.0,31,0,14013,62.1,29,26941.64,33716.89,11330.1,1483.31,4,0,824,Fully Paid
LC100114,25702,36,18.27,1292.17,A,G5,Other,3 years,OWN,87221,Verified,2019-08-31,home_improvement,OH,20.42,0,660,1,,19,0,30206,85.3,69,6330.23,35431.35,1211.88,360.07,4,0,664,Fully Paid
LC100115,34986,60,8.87,1350.98,C,E5,Driver,6 years,RENT,43831,Not Verified,2019-03-31,small_business,OTHER,42.43,0,710,0,23.0,3,0,6774,92.3,30,1966.17,2886.26,8836.05,726.5,3,0,714,Fully Paid
LC100116,32343,36,10.0,962.29,A,C4,Manager,2 years,MORTGAGE,85186,Verified,2023-12-31,car,NC,19.37,4,730,2,45.0,31,0,10825,68.6,48,20711.19,37417.59,6912.14,1172.1,2,0,734,Fully Paid
LC100117,8276,60,14.54,1086.29,E,E1,Teacher,4 years,MORTGAGE,50593,Verified,2023-09-30,credit_card,AZ,23.15,0,785,0,,6,1,10517,45.6,30,35519.19,8756.72,6896.32,1516.25,3,0,789,Fully Paid
LC100118,35809,36,7.82,1175.03,F,D3,Analyst,9 years,MORTGAGE,73735,Source Verified,2023-01-31,debt_consolidation,NC,19.8,5,800,1,,2,0,11435,68.6,63,9682.14,20438.09,12550.55,594.06,2,0,804,Fully Paid
LC100119,22034,36,9.48,932.72,A,C5,Director,7 years,MORTGAGE,97291,Verified,2022-12-31,debt_consolidation,NY,23.72,0,805,1,81.0,34,0,28981,79.5,41,22099.45,37589.88,4725.25,328.48,1,1,809,Fully Paid
LC100120,32490,36,13.53,482.43,C,B5,Manager,4 years,MORTGAGE,87641,Not Verified,2019-06-30,debt_consolidation,FL,24.64,2,730,0,43.0,23,0,23253,100.0,50,1788.29,19325.8,13347.66,689.46,0,0,734,Fully Paid
LC100121,35947,36,13.08,244.25,B,D2,Other,4 years,RENT,40018,Verified,2021-01-31,debt_consolidation,OTHER,3.26,0,745,0,,21,1,11418,94.2,19,49508.87,14348.17,6864.36,1513.06,4,0,749,Fully Paid
LC100122,13402,36,22.73,355.06,B,C1,Technician,10+ years,MORTGAGE,73585,Verified,2019-11-30,home_improvement,VA,32.04,2,680,1,,12,1,3945,72.5,26,17853.47,30467.47,5172.84,1122.94,0,0,684,Fully Paid
LC100123,5292,36,7.22,1181.37,C,C2,Sales,5 years,OWN,13699,Not Verified,2020-04-30,debt_consolidation,NC,25.33,1,780,1,28.0,31,0,187873,83.8,79,27464.98,3325.57,1890.05,581.27,1,0,784,Fully Paid
LC100124,9889,36,25.29,983.65,B,B1,Technician,8 years,RENT,52300,Not Verified,2018-12-31,debt_consolidation,AZ,42.49,0,740,1,,14,0,1569,77.0,24,41072.78,26779.93,8485.19,103.28,5,0,744,Fully Paid
LC100125,17657,36,24.27,654.44,B,D4,Other,n/a,MORTGAGE,92241,Verified,2023-06-30,debt_consolidation,OH,20.76,0,770,1,67.0,23,0,29135,28.8,74,10123.5,37036.06,5248.42,294.53,0,0,774,Fully Paid
LC100126,32902,36,23.12,70.28,C,A4,Engineer,1 year,MORTGAGE,20327,Verified,2021-03-31,debt_consolidation,CA,2.64,0,710,1,1.0,33,0,3250,58.2,38,14203.47,29551.56,9722.99,1150.04,1,1,714,Fully Paid
LC100127,34568,36,12.62,394.7,A,D2,Engineer,< 1 year,MORTGAGE,70979,Not Verified,2023-05-31,credit_card,CA,40.05,0,775,0,24.0,31,0,3949,63.0,23,10485.84,11998.31,7740.81,1155.73,0,0,779,Fully Paid
LC100128,1271,60,24.43,1028.59,C,D2,Sales,n/a,MORTGAGE,23863,Not Verified,2021-07-31,debt_consolidation,PA,32.57,0,665,0,57.0,21,0,21943,60.0,70,16652.25,12161.85,10478.85,1256.82,0,0,669,Fully Paid
LC100129,20919,36,9.7,731.97,B,C1,Manager,5 years,OWN,51840,Not Verified,2018-08-31,debt_consolidation,TX,15.4,0,815,1,,2,0,4279,40.9,55,3639.99,30087.41,9589.75,894.06,1,0,819,Fully Paid
LC100130,17279,36,8.36,626.68,D,B1,Engineer,8 years,OWN,46423,Verified,2021-04-30,car,TX,2.75,0,775,0,81.0,24,0,24861,25.5,5,33477.6,13986.25,7189.72,1235.86,4,0,779,Fully Paid
LC100131,9662,60,6.53,459.74,C,C2,Driver,10+ years,OWN,207380,Source Verified,2021-04-30,home_improvement,VA,18.82,2,715,0,4.0,9,0,6812,64.4,6,26991.99,36564.53,8327.3,1125.73,3,0,719,Fully Paid
LC100132,5674,60,27.1,861.5,D,B2,Sales,4 years,MORTGAGE,83191,Not Verified,2020-04-30,debt_consolidation,NJ,33.6,0,845,3,7.0,25,3,3272,40.5,79,39855.07,24758.09,13965.19,944.7,0,0,849,Fully Paid
LC100133,14166,36,12.58,1353.95,A,B5,Driver,8 years,MORTGAGE,75117,Not Verified,2023-11-30,credit_card,CA,41.82,0,780,4,,2,0,4146,89.4,76,27106.59,4785.29,2792.42,2.14,4,0,784,Fully Paid
LC100134,37773,60,26.61,1264.54,B,C3,Teacher,1 year,RENT,32595,Not Verified,2019-08-31,debt_consolidation,MA,27.68,0,710,0,61.0,16,0,72891,8.4,57,8521.84,33993.51,5239.24,664.07,1,0,714,Fully Paid
LC100135,13604,36,11.77,71.78,G,D2,Sales,4 years,OWN,73163,Not Verified,2022-12-31,other,NC,24.97,0,735,1,1.0,17,0,7151,68.8,6,14444.33,35389.49,10012.91,1990.02,3,0,739,Fully Paid
LC100136,21232,36,26.37,688.91,C,B1,Technician,n/a,MORTGAGE,25913,Not Verified,2018-02-28,debt_consolidation,VA,17.83,0,830,0,3.0,2,1,4413,43.9,5,22211.99,17908.19,4861.62,1570.13,0,0,834,Fully Paid
LC100137,28417,36,26.29,481.37,B,B5,Nurse,n/a,RENT,44463,Verified,2022-09-30,credit_card,MI,21.39,1,735,1,3.0,15,0,14260,44.8,42,21952.0,39878.33,2348.53,1878.8,0,0,739,Fully Paid
LC100138,15181,36,26.74,729.53,E,C4,Teacher,8 years,MORTGAGE,58008,Source Verified,2021-11-30,other,MI,27.05,0,835,1,6.0,15,0,14144,54.4,35,37143.32,26417.19,405.3,1695.3,3,0,839,Fully Paid
LC100139,38899,60,16.91,860.51,A,D4,Other,n/a,RENT,103239,Verified,2021-11-30,major_purchase,FL,29.94,0,680,0,41.0,8,0,70707,74.1,78,7653.13,25928.86,5573.22,820.93,1,0,684,Fully Paid
LC100140,38535,36,25.42,304.04,C,A4,Analyst,3 years,MORTGAGE,100150,Not Verified,2019-07-31,moving,CA,28.72,0,755,4,67.0,2,0,8890,29.4,30,43883.35,32713.98,13903.17,818.21,8,1,759,Fully Paid
LC100141,10819,60,27.37,1100.75,B,A5,Director,2 years,MORTGAGE,49187,Not Verified,2018-06-30,debt_consolidation,NY,41.25,0,660,1,,10,0,2558,60.6,35,26631.8,17732.27,10926.13,618.78,3,1,664,Fully Paid
LC100142,20392,36,12.97,680.84,B,B2,Director,6 years,OWN,18301,Verified,2023-12-31,debt_consolidation,GA,13.51,0,830,1,,13,0,1024,60.7,65,40613.98,31371.32,14846.65,311.51,3,0,834,Fully Paid
LC100143,12734,36,15.13,1389.05,B,E3,Other,10+ years,MORTGAGE,48077,Verified,2021-10-31,home_improvement,AZ,35.11,0,660,0,8.0,20,0,10385,53.3,46,24018.39,34556.63,5546.12,1272.99,0,0,664,Charged Off
LC100144,12108,36,22.04,64.42,A,D4,Technician,4 years,OWN,156249,Verified,2018-07-31,debt_consolidation,OH,3.78,0,845,0,34.0,8,0,15547,46.5,30,44402.15,12461.41,4140.41,1280.1,4,0,849,Fully Paid
LC100145,2438,60,12.41,289.92,C,E2,Analyst,3 years,MORTGAGE,37421,Not Verified,2020-08-31,credit_card,OH,4.31,0,775,2,42.0,3,0,13136,89.1,34,37719.44,15772.65,11913.13,1036.25,0,0,779,Fully Paid
LC100146,24773,36,22.84,974.79,D,C4,Sales,1 year,MORTGAGE,62897,Verified,2018-10-31,other,MA,0.82,0,765,1,,28,1,33332,17.6,55,25753.53,28840.1,2037.19,553.32,2,0,769,Fully Paid
LC100147,20604,60,7.2,982.4,F,F4,Driver,n/a,RENT,17172,Verified,2021-04-30,car,MA,1.45,0,660,3,79.0,12,1,1520,54.9,41,42471.45,35157.34,5628.51,608.35,0,0,664,Fully Paid
LC100148,3007,60,17.54,827.6,C,C4,Driver,1 year,RENT,25729,Source Verified,2022-11-30,home_improvement,MI,12.62,2,680,0,,5,1,3212,32.8,54,43191.12,1752.87,7302.51,585.63,0,0,684,Fully Paid
LC100149,11867,36,8.31,1361.59,B,C1,Other,n/a,MORTGAGE,74700,Not Verified,2023-09-30,debt_consolidation,PA,44.1,3,765,1,,31,1,3898,100.0,55,5492.91,15770.57,14466.55,970.3,3,0,769,Fully Paid
LC100150,36422,36,12.25,598.98,D,C5,Manager,8 years,RENT,162174,Not Verified,2021-02-28,home_improvement,TX,11.87,0,685,1,,31,0,6066,27.4,12,36956.42,1360.16,9134.22,1291.09,3,0,689,Fully Paid
LC100151,10342,60,11.45,601.34,C,A5,Analyst,6 years,MORTGAGE,44410,Not Verified,2018-07-31,debt_consolidation,GA,36.65,0,775,0,38.0,2,0,2199,69.2,12,24985.4,12670.99,3695.74,668.07,2,0,779,Fully Paid
LC100152,6650,60,24.8,1277.35,B,A1,Sales,< 1 year,MORTGAGE,53190,Not Verified,2022-06-30,credit_card,CA,20.59,0,750,1,1.0,10,0,6862,59.6,44,48183.1,33100.57,12199.93,703.42,2,0,754,Fully Paid
LC100153,20088,36,9.95,767.67,B,B4,Analyst,4 years,MORTGAGE,9864,Verified,2023-04-30,debt_consolidation,OH,29.56,0,805,0,,34,0,2804,20.0,22,21080.73,5196.62,10985.83,1204.21,0,0,809,Fully Paid
LC100154,39440,36,24.09,514.61,D,C5,Other,5 years,MORTGAGE,28670,Source Verified,2022-03-31,debt_consolidation,GA,28.6,0,800,2,26.0,3,1,17928,23.3,59,4279.3,6257.81,2709.69,764.26,8,0,804,Charged Off
LC100155,10440,36,23.76,1014.95,C,C5,Technician,n/a,OWN,82126,Verified,2023-11-30,other,NC,11.2,0,665,3,,26,0,63055,47.1,57,46555.74,2829.53,2902.9,1199.18,0,0,669,Fully Paid
LC100156,27213,36,16.97,878.95,F,C5,Technician,4 years,MORTGAGE,78699,Verified,2019-07-31,credit_card,MI,27.68,1,685,3,9.0,3,2,8769,63.1,48,39081.08,14015.03,13903.78,1156.09,1,0,689,Charged Off
LC100157,30703,36,10.88,449.78,D,D4,Engineer,10+ years,OWN,96883,Source Verified,2023-07-31,small_business,PA,40.05,0,840,1,23.0,3,0,4897,59.4,75,28236.76,21994.94,2431.51,684.0,6,0,844,Fully Paid
LC100158,10267,36,10.72,438.16,C,D4,Teacher,n/a,RENT,90921,Verified,2021-08-31,major_purchase,WA,7.65,0,755,0,30.0,10,0,10128,100.0,70,24974.47,31527.25,3490.94,193.84,8,0,759,Fully Paid
LC100159,29400,36,16.19,571.99,D,F5,Other,7 years,OWN,96564,Source Verified,2023-08-31,credit_card,CA,13.14,0,790,0,42.0,11,0,6392,43.6,54,35159.51,2488.72,6157.63,1864.98,1,0,794,Fully Paid
LC100160,15343,36,5.7,128.12,C,C3,Technician,6 years,MORTGAGE,105412,Not Verified,2020-09-30,home_improvement,CA,21.72,0,805,4,74.0,23,0,65070,0.0,68,18568.37,16277.13,1292.09,989.97,4,0,809,Fully Paid
LC100161,25659,36,17.72,1321.39,A,B2,Teacher,3 years,RENT,33424,Not Verified,2020-07-31,debt_consolidation,NY,31.15,0,745,0,,5,2,14877,60.5,65,3363.58,5419.41,10420.09,499.66,0,0,749,Fully Paid
LC100162,25707,36,27.41,280.74,C,B2,Nurse,4 years,MORTGAGE,15839,Verified,2021-08-31,home_improvement,PA,14.65,0,770,0,,29,0,1048,42.9,50,44843.1,14316.81,9686.6,1023.69,7,0,774,Charged Off
LC100163,21895,36,9.06,295.54,E,B4,Driver,2 years,RENT,35758,Verified,2022-02-28,medical,NC,13.95,0,815,0,,7,0,14358,48.7,17,34602.58,32177.15,259.34,1366.5,2,0,819,Fully Paid
LC100164,4521,36,18.69,916.44,E,B3,Other,6 years,RENT,138836,Not Verified,2019-09-30,debt_consolidation,MI,35.32,0,765,1,,3,0,5411,64.9,29,47295.46,32236.71,9014.99,1308.06,1,0,769,Fully Paid
LC100165,33576,36,27.62,1022.22,C,B3,Sales,8 years,OTHER,32646,Verified,2021-11-30,credit_card,FL,38.41,0,830,3,79.0,18,0,23975,30.7,51,25474.38,15071.23,9492.45,1613.91,2,0,834,Fully Paid
LC100166,13510,36,25.29,1039.46,B,A3,Other,1 year,RENT,17725,Source Verified,2018-03-31,debt_consolidation,MI,15.72,1,790,1,61.0,11,0,18070,47.8,36,40028.04,21918.62,6569.58,1228.77,2,0,794,Fully Paid
LC100167,8274,36,25.06,543.85,A,C1,Other,8 years,MORTGAGE,159877,Verified,2018-01-31,medical,IL,10.01,0,775,1,76.0,30,0,26122,48.2,15,35977.63,36333.04,4965.34,1149.81,0,1,779,Fully Paid
LC100168,2590,36,24.4,1226.46,B,C1,Engineer,3 years,MORTGAGE,82302,Not Verified,2018-09-30,credit_card,OTHER,36.76,2,690,0,,16,0,3877,97.2,53,41968.43,32100.08,14671.9,523.03,2,0,694,Charged Off
LC100169,24044,60,12.61,775.28,G,C5,Sales,7 years,RENT,96668,Verified,2018-02-28,debt_consolidation,MA,30.27,1,780,1,73.0,16,0,3851,86.5,12,46863.98,14546.67,12948.98,1910.74,2,0,784,Fully Paid
LC100170,27425,36,25.98,630.86,D,A3,Teacher,9 years,RENT,49206,Source Verified,2023-03-31,home_improvement,NJ,18.36,0,725,3,67.0,25,0,2440,100.0,78,25222.06,36868.63,7529.11,186.36,5,0,729,Charged Off
LC100171,1646,36,27.15,1140.23,D,A2,Analyst,2 years,RENT,38525,Not Verified,2020-05-31,other,CA,41.26,2,685,2,,31,0,32872,57.3,4,46604.74,16959.23,248.73,1766.08,0,0,689,Fully Paid
LC100172,20971,60,16.9,363.68,D,C1,Technician,6 years,MORTGAGE,88520,Verified,2018-10-31,debt_consolidation,MA,41.78,1,815,0,65.0,31,0,774,42.0,18,2294.34,15689.89,3894.2,1303.88,3,0,819,Fully Paid
LC100173,9833,36,13.66,1208.45,C,A4,Driver,7 years,MORTGAGE,122366,Source Verified,2020-07-31,small_business,MI,33.27,0,815,3,5.0,6,1,6136,85.0,26,12591.1,22539.19,5077.02,1760.18,2,0,819,Charged Off
LC100174,26161,60,15.03,768.2,C,D4,Director,3 years,MORTGAGE,28061,Verified,2021-01-31,debt_consolidation,AZ,42.11,0,755,2,,22,0,7767,65.3,4,37357.91,32528.14,10097.63,300.63,6,0,759,Fully Paid
LC100175,7800,36,13.19,1263.08,C,G3,Sales,8 years,MORTGAGE,14455,Source Verified,2023-12-31,medical,PA,15.92,0,740,3,27.0,7,0,2271,69.5,5,44769.81,21801.84,6809.17,1477.02,1,0,744,Fully Paid
LC100176,27946,36,10.39,306.21,C,C5,Director,9 years,RENT,32408,Not Verified,2022-08-31,medical,AZ,36.9,0,765,0,,22,0,12442,54.2,71,15347.01,30959.61,14330.2,450.63,6,0,769,Fully Paid
LC100177,16082,36,19.72,1312.41,E,D3,Nurse,9 years,OWN,67951,Source Verified,2022-10-31,small_business,MA,25.05,0,675,2,12.0,31,1,1273,43.5,67,33241.68,39874.55,3052.85,581.49,0,2,679,Charged Off
LC100178,37532,36,18.44,972.39,B,C4,Analyst,10+ years,OWN,50251,Source Verified,2020-10-31,debt_consolidation,NY,6.47,5,670,1,,10,0,4639,7.1,38,16172.4,1433.67,8073.63,1009.22,1,0,674,Fully Paid
LC100179,6363,36,16.14,877.11,E,C4,Technician,8 years,MORTGAGE,51704,Not Verified,2018-04-30,debt_consolidation,IL,20.65,1,740,0,19.0,4,0,2166,55.3,32,12376.5,27457.72,1499.63,310.48,2,0,744,Charged Off
LC100180,14301,36,7.7,608.23,D,C5,Analyst,9 years,MORTGAGE,70946,Not Verified,2019-08-31,major_purchase,FL,0.91,0,830,0,,17,0,40615,59.7,53,11707.9,20701.69,3117.32,321.37,3,0,834,Fully Paid
LC100181,5425,36,23.83,1340.15,D,D1,Engineer,1 year,RENT,41053,Verified,2022-11-30,credit_card,IL,35.11,1,700,1,51.0,20,0,2910,94.6,20,28894.31,1553.67,9613.11,154.45,3,0,704,Charged Off
LC100182,37063,60,9.52,638.17,A,D5,Driver,2 years,MORTGAGE,46612,Not Verified,2023-07-31,debt_consolidation,NY,27.53,0,685,2,38.0,20,0,556,98.4,26,41448.82,21296.14,5700.39,1218.83,0,0,689,Fully Paid
LC100183,35216,36,8.13,713.0,B,D2,Technician,n/a,RENT,48611,Not Verified,2018-01-31,credit_card,MA,3.17,0,810,0,12.0,17,0,90951,74.1,42,13912.14,31424.12,643.36,208.98,1,0,814,Fully Paid
LC100184,11059,36,19.83,1100.65,B,C4,Manager,n/a,MORTGAGE,64119,Not Verified,2019-09-30,debt_consolidation,TX,23.2,0,840,0,,33,0,3220,42.4,16,9073.69,39765.48,13021.05,775.51,8,0,844,Fully Paid
LC100185,26739,36,14.67,420.23,E,C2,Nurse,2 years,MORTGAGE,162406,Not Verified,2023-11-30,medical,PA,6.69,0,685,0,,18,0,4084,54.8,41,29861.48,32111.33,431.11,1477.4,1,0,689,Charged Off
LC100186,32871,36,6.88,429.35,E,C4,Technician,n/a,RENT,17831,Not Verified,2023-05-31,major_purchase,NJ,21.99,0,840,0,,21,0,1204,22.3,50,27008.42,5337.92,161.73,1344.57,4,0,844,Fully Paid
LC100187,22652,36,13.68,1092.16,A,B4,Technician,1 year,MORTGAGE,37482,Not Verified,2019-03-31,debt_consolidation,NY,43.92,0,755,1,,3,0,2706,24.5,52,38497.62,11017.23,3893.57,701.65,2,0,759,Fully Paid
LC100188,21656,36,23.25,206.15,B,B3,Other,6 years,RENT,121058,Not Verified,2019-12-31,vacation,NJ,19.75,5,715,0,,7,0,3644,8.2,51,18638.08,29196.63,13105.84,433.17,6,0,719,Fully Paid
LC100189,10432,36,19.65,1157.46,E,A4,Driver,6 years,MORTGAGE,73093,Verified,2019-04-30,car,VA,8.25,0,745,1,71.0,33,0,22087,69.7,65,9314.77,14830.58,2171.13,4.78,3,0,749,Fully Paid
LC100190,4631,60,13.84,886.49,B,D4,Manager,5 years,MORTGAGE,63441,Not Verified,2019-11-30,credit_card,VA,2.71,3,695,0,2.0,6,0,1576,82.7,51,35975.41,17575.07,9925.36,1532.04,1,0,699,Charged Off
LC100191,35991,36,9.91,768.54,F,E4,Technician,4 years,OTHER,109076,Verified,2020-05-31,other,VA,2.01,0,750,2,,32,1,16214,74.6,44,29796.6,24927.01,1922.69,1558.45,5,0,754,Fully Paid
LC100192,36116,36,20.03,343.88,C,F4,Manager,7 years,RENT,43889,Source Verified,2023-03-31,small_business,GA,6.07,0,690,1,,30,2,3785,72.2,41,7563.02,7882.35,8603.79,1265.3,0,0,694,Fully Paid
LC100193,25690,36,25.91,1107.32,F,C3,Other,7 years,MORTGAGE,374517,Not Verified,2018-09-30,debt_consolidation,OH,3.68,0,680,1,,24,0,5725,61.7,51,32337.94,16569.4,9878.38,1726.79,3,0,684,Fully Paid
LC100194,14222,36,20.36,1132.79,C,A3,Driver,3 years,OWN,67920,Source Verified,2021-01-31,other,AZ,0.28,0,790,1,23.0,3,0,8358,40.1,19,25982.26,24441.48,7646.68,1353.14,5,0,794,Fully Paid
LC100195,14619,36,24.2,691.63,B,E2,Teacher,2 years,RENT,34947,Not Verified,2020-01-31,home_improvement,WA,14.95,0,695,0,,8,0,10233,42.9,9,34855.22,27504.91,1647.06,873.56,0,0,699,Fully Paid
LC100196,29312,60,17.5,563.16,B,D2,Manager,< 1 year,MORTGAGE,120500,Not Verified,2020-08-31,debt_consolidation,FL,13.92,0,680,5,18.0,30,0,23839,94.4,61,14287.18,601.88,11437.0,1486.9,0,0,684,Charged Off
LC100197,35987,60,22.01,367.24,E,B2,Nurse,6 years,MORTGAGE,138769,Not Verified,2022-09-30,debt_consolidation,TX,38.25,1,765,1,,14,0,6684,66.9,21,44115.0,15920.92,3981.48,246.27,3,0,769,Charged Off
LC100198,35596,36,26.11,1063.3,B,D5,Manager,n/a,MORTGAGE,22144,Source Verified,2020-01-31,credit_card,VA,4.92,0,660,5,,2,0,16845,67.9,34,25175.0,17605.01,5391.33,1885.36,7,0,664,Fully Paid
LC100199,31415,36,23.28,906.05,C,C3,Other,n/a,MORTGAGE,28699,Verified,2022-11-30,debt_consolidation,MI,32.5,0,775,3,,21,0,1297,36.2,63,12878.97,19157.74,7099.03,526.19,2,0,779,Fully Paid
LC100200,26039,36,26.43,313.08,C,E3,Manager,5 years,RENT,24987,Source Verified,2021-01-31,other,MI,37.88,3,680,0,,11,0,679,45.0,73,33697.5,30679.06,7370.84,1366.79,1,0,684,Charged Off
LC100201,4281,36,15.42,1118.42,F,B1,Sales,2 years,OWN,132295,Source Verified,2022-10-31,car,PA,7.68,0,660,0,,3,0,3950,12.7,34,28076.21,6932.92,13881.18,429.35,0,0,664,Fully Paid
LC100202,7303,36,26.3,1238.62,B,D1,Analyst,2 years,RENT,96810,Not Verified,2021-05-31,debt_consolidation,PA,4.71,0,755,1,57.0,21,0,5193,78.8,45,20832.64,19988.73,9240.28,688.97,0,0,759,Fully Paid
LC100203,36043,36,19.8,111.17,C,D1,Nurse,1 year,RENT,67014,Not Verified,2022-08-31,car,OTHER,6.86,0,765,0,39.0,9,0,1319,62.5,67,2969.7,14873.77,7228.75,514.61,1,0,769,Charged Off
LC100204,24650,36,25.51,1088.22,B,A2,Analyst,10+ years,MORTGAGE,145919,Not Verified,2019-11-30,small_business,AZ,0.99,0,795,0,,11,0,11534,84.3,33,18772.08,38371.4,5577.47,946.2,0,0,799,Fully Paid
LC100205,1358,36,6.41,1198.34,C,C4,Teacher,7 years,MORTGAGE,97091,Verified,2023-07-31,small_business,MI,10.05,0,745,1,,29,0,7421,67.8,46,4080.04,8785.16,418.69,1230.81,0,0,749,Fully Paid
LC100206,4957,60,20.63,1388.37,C,D5,Other,7 years,RENT,29714,Source Verified,2022-03-31,home_improvement,GA,19.92,2,660,0,71.0,29,0,1367,54.3,7,46981.99,18099.69,14349.12,877.06,2,0,664,Charged Off
LC100207,26876,60,25.0,355.51,A,B3,Nurse,5 years,MORTGAGE,184420,Not Verified,2018-10-31,debt_consolidation,NC,0.07,0,750,1,,30,2,23498,20.3,72,14002.2,20128.42,11674.4,177.24,1,0,754,Charged Off
LC100208,1197,36,9.51,538.27,E,C2,Driver,7 years,MORTGAGE,154427,Source Verified,2021-05-31,debt_consolidation,WA,32.83,0,815,0,39.0,29,0,2976,100.0,16,9735.1,20020.64,12108.72,1283.17,7,0,819,Fully Paid
LC100209,7271,36,20.72,1353.68,B,B5,Teacher,7 years,OWN,47993,Verified,2018-10-31,debt_consolidation,FL,0.31,3,820,2,2.0,17,0,13675,0.0,77,49080.18,2481.02,10466.75,1410.43,2,0,824,Charged Off
LC100210,22400,60,24.47,158.8,C,D3,Sales,8 years,RENT,38889,Not Verified,2023-11-30,car,WA,31.8,0,670,0,63.0,9,0,44015,100.0,34,43391.63,34092.02,6357.02,110.39,0,0,674,Fully Paid
LC100211,27983,36,12.12,747.48,C,C5,Manager,8 years,MORTGAGE,176914,Not Verified,2022-04-30,debt_consolidation,OTHER,17.59,3,785,1,,2,0,5818,73.7,33,34347.16,30938.55,2313.13,1916.95,4,0,789,Fully Paid
LC100212,26426,60,14.82,724.24,C,C5,Engineer,n/a,RENT,20956,Verified,2021-03-31,debt_consolidation,CA,8.01,1,825,0,,3,0,28999,21.1,66,22858.74,38482.49,1099.31,1140.52,0,0,829,Fully Paid
LC100213,9746,36,18.6,860.97,A,A3,Analyst,n/a,MORTGAGE,161445,Not Verified,2020-08-31,major_purchase,GA,34.93,0,745,0,,31,1,30250,36.0,29,30012.69,7391.41,2742.9,218.42,0,0,749,Charged Off
LC100214,28774,36,17.44,483.19,D,B5,Other,2 years,MORTGAGE,54627,Verified,2022-05-31,major_purchase,MA,33.97,0,730,0,78.0,28,0,8215,100.0,21,32871.05,37206.58,563.29,880.68,0,0,734,Fully Paid
LC100215,10252,36,6.4,1298.51,B,C1,Driver,10+ years,OWN,30163,Not Verified,2023-08-31,home_improvement,NY,13.21,0,765,1,,19,0,76402,23.7,52,6618.16,1141.06,11920.33,1373.13,2,0,769,Fully Paid
LC100216,13690,60,7.77,399.98,D,B1,Driver,n/a,MORTGAGE,150473,Not Verified,2018-05-31,medical,NJ,21.37,0,670,1,,28,0,22513,43.0,67,8392.39,8820.74,13662.2,540.65,0,0,674,Fully Paid
LC100217,30113,36,7.81,920.08,A,C5,Analyst,5 years,MORTGAGE,38722,Not Verified,2019-07-31,major_purchase,MI,28.58,1,750,0,77.0,22,0,148147,86.0,39,9508.97,27372.24,342.81,1404.35,1,0,754,Fully Paid
LC100218,26335,36,11.53,709.42,C,D2,Driver,6 years,OWN,28494,Source Verified,2020-09-30,major_purchase,TX,22.34,0,715,0,,31,1,8038,50.3,27,7227.81,27716.29,1444.42,1661.75,1,0,719,Fully Paid
LC100219,34119,36,11.15,395.34,E,D4,Other,6 years,MORTGAGE,84322,Not Verified,2021-07-31,credit_card,NC,19.98,0,820,1,46.0,26,0,8904,5.0,60,36942.85,26589.25,4171.67,200.34,0,0,824,Charged Off
LC100220,26646,60,22.57,288.73,B,B3,Other,n/a,MORTGAGE,76602,Source Verified,2018-03-31,moving,GA,13.96,0,810,1,,16,0,5856,56.9,76,18955.44,31977.74,11493.63,1636.27,1,0,814,Fully Paid
LC100221,23164,60,18.67,1340.49,B,D2,Nurse,1 year,MORTGAGE,19804,Not Verified,2022-12-31,car,FL,35.39,0,680,0,,21,0,13420,23.3,72,4242.14,10899.93,9429.68,25.88,2,0,684,Charged Off
LC100222,4653,60,23.07,798.97,A,B4,Analyst,n/a,MORTGAGE,253315,Not Verified,2020-04-30,other,IL,8.08,0,705,1,,28,1,19308,11.9,9,4710.89,7614.66,13448.31,94.26,1,0,709,Fully Paid
LC100223,15340,60,7.11,857.74,E,D3,Other,4 years,RENT,152259,Verified,2020-07-31,debt_consolidation,AZ,29.21,0,835,1,41.0,8,0,2716,52.0,54,11460.22,28150.07,1346.0,842.21,2,0,839,Charged Off
LC100224,11342,36,16.66,1102.57,B,B4,Analyst,n/a,OWN,151877,Verified,2018-12-31,credit_card,PA,19.09,0,755,0,67.0,4,0,8209,59.0,70,21630.65,12994.53,12240.91,127.93,0,0,759,Fully Paid
LC100225,10515,36,12.95,141.28,F,C3,Driver,3 years,RENT,78757,Source Verified,2020-01-31,car,TX,38.06,1,825,0,68.0,10,0,9228,64.2,66,20381.92,3602.43,14846.04,678.15,3,0,829,Fully Paid
LC100226,38947,36,25.05,1007.86,B,D1,Director,2 years,MORTGAGE,40660,Source Verified,2020-10-31,debt_consolidation,MI,37.91,0,745,3,45.0,5,0,4493,49.5,54,7697.74,25769.31,13665.13,118.14,6,0,749,Fully Paid
LC100227,16330,36,21.78,256.24,C,A2,Technician,n/a,OWN,41969,Not Verified,2020-04-30,debt_consolidation,WA,31.05,2,810,1,,26,0,1095,25.9,68,44356.16,35804.58,1143.3,451.17,0,0,814,Fully Paid
